videoId,commentId,author,text,likes,publishedAt
nacxiwnjzDM,UgyjtpGf8fmEf0V6o994AaABAg,@dominicnguyen1234,"Dân gian thờ QV vì ổng được tôn làm thần tài nha mọi người. Giữa vạn quân chém Nhan Lương không ai dám cản, nhấn chìm 7 đạo quân bắt sống Bàng Đức, Vu Cấm là sự kiện có thật nên người ta thờ vì ổng trung thành, dũng mãnh chứ có thờ vì ổng khiêm tốn giản dị, dùng binh như thần đâu😂",12,1745338172.467799
nacxiwnjzDM,UgzX2tnUeRruw2I5eJB4AaABAg,@BaoBaoTran94,"đọc cmt mà hài, toàn thế hệ sau sảu sàu sau đi bàn luận về ng đã khuất gần 2000 năm trc 😂 nói y như mình có mặt ở đó z 😂",0,1761149372.469135
nacxiwnjzDM,Ugwq2vxPQOtykKGd__l4AaABAg,@TùngNguyễnThanh-j6w,"Tiêu đề tào lao sao k đi sâu các vị tướng ở Việt Nam,k góc nhỏ Trần Hưng Đạo",0,1745338172.470161
nacxiwnjzDM,Ugxi7kUeTF9-d6yfIgx4AaABAg,@MaiNguyen-eu2ri,Ai mà thơ mấy cái thằng chệch cho chệch thơ chệch,0,1745338172.471165
nacxiwnjzDM,UgxQT9ZECjybI_KI2Qd4AaABAg,@vecashow6844,Quan Vũ chỉ là 1 tướng tầm thường đương thời.,9,1745338172.472124
nacxiwnjzDM,UgyuWKYv39HdjazUA1B4AaABAg,@HaiNguyen-yo9yy,Mấy ông biết quan vũ quan thánh ko ……. Chứ tâm linh thì có thật đó …. Chửa bệnh tâm linh tôi nhiều nghi nghờ..,0,1745338174.807802
nacxiwnjzDM,UgzTwPfHCtvKHRf7HJB4AaABAg,@tinyquach,"Quan Vũ có đặc điểm là nghĩa khí, nên anh em giang hồ thờ nhiều, sau này phim xã hội đen lại nở rộ khắp Châu Á, nên phong trào thờ QV càng mạnh.",0,1745338174.808879
nacxiwnjzDM,UgwWea3_s-_in82qWVd4AaABAg,@HồngNhậtĐặng-q8k6x,"Mình thấy các bạn so sánh Quan Vũ với những tướng chỉ huy của Việt Nam rồi kết luận Quan Vũ kém xa vì ít chiến công là đúng nhưng khá ngu ngốc khi so sánh kiểu đó.
Không nên so sánh võ tướng với chỉ huy quân sự vì họ khác nhau. Người ta thờ phụng Quan Vũ là vì Trung - Nghĩa - Dũng và thần tài may mắn.
Tại sao không so sánh Ngô Quyền, Trần Hưng Đạo và Quang Trung với Tào Tháo, Gia Cát Lượng, Lưu Bá Ôn?",0,1761149374.810133
nacxiwnjzDM,Ugzrs1RUpOo0maQnN-l4AaABAg,@Sheva1985nqt,Ngta thờ vì là tấm gương của lòng trung nghĩa. Chứ có thờ vì võ nghệ đ đâu mà cứ bảo buff với ảo.,1,1745338174.811296
nacxiwnjzDM,UgwGBbFi8CAHv3XcR6t4AaABAg,@ABCDEFG-ej7ok,"Quan công sau khi chết hiển linh , và rất dữ. Sau đó gặp quán thế âm bồ tát cảm hoá, ngài theo quan âm tu học và chứng quả thành phật giải thoát sinh tử là phật dà Lam quan đế. Còn bao công chỉ thành Thánh chưa thành phật.",0,1747930174.813558
nacxiwnjzDM,Ugz8v69vZd_BkFcI36t4AaABAg,@KhanhTran-cp5ex,"Ong nay rat binh Thuong,Kieu Ngao,bat tai ,giu Kinh Chau cung Khong xong,bi bat qua de dang !",0,1755878974.814854
nacxiwnjzDM,UgyUBXnBJFYP83QVQWZ4AaABAg,@NgocHoai-w9d,"người ta thờ ông QV vì 2 chũ= TRUNG - NGHĨA nhé
trong Phật giáo thì QV được tôn như 1 vị Già Lam Hộ Pháp,
xem lại đoạn QV hiện hồn về đòi đầu được vị sư điểm hóa mà tu hành nhé",2,1745338174.81581
nacxiwnjzDM,Ugz4f1XdQPVqX5b6mnB4AaABAg,@Ngamsuviet,"Quan Vũ là tướng bại trận, bị thuộc hạ ghết chết, vì sao lại được phong là Quan Thánh và được người dân tôn thờ và còn được người Việt Nam tôn thờ nữa chứ.
Trong khi đó, Việt Nam có Đức Thánh Trần Hưng Đạo, vị tướng 3 lần đánh bại quân Nguyên, được người dân tôn làm Đức Thánh Trần. Nhưng người Việt Nam lại không thờ trong các gia đình như Quan Vũ. 
Người Việt Nam kg lẽ quên công đức của Đức Thánh Trần và tôn thờ Thánh ngoại lại là sao?",0,1761149374.818126
nacxiwnjzDM,UgzDahtszEKrXVUrZ_N4AaABAg,@minhtaitran6365,"Quan vũ , có thể là chiến binh giỏi của Tàu ,  nhưng so với Trần Hưng Đạo hay Nguyễn Huệ thì kém xa",0,1745338174.819791
nacxiwnjzDM,UgyIzOiBWhUWBSGRUAN4AaABAg,@Toopscafe,Nói chung là PHẾ VL,0,1769098174.821534
nacxiwnjzDM,UgxOruerpqnFV0-dW7Z4AaABAg,@skypiea2141,thất phu ngông cuồng bị La quán trung tẩy trắng thôi,0,1745338174.822753
nacxiwnjzDM,UgxeDptiMorHDNkpipR4AaABAg,@radiocuocsong52hz,"quan vũ tuổi l với tướng các mãnh tướng Đại Việt, giặc tàu thì vẫn mãi là giặc tàu, nếu quan vũ còn sống khi tung của thống nhất thì thể nào cũng mang quân sang xâm chiếm nước ta",0,1745338174.823942
nacxiwnjzDM,UgygHFppw_S-P38MH2R4AaABAg,@kaixa2903,"Nếu TQ mà ko bị ngoại tộc cai trị, thì Nhạc Phi xét về trung dũng đều hơn Quan Vũ 1 bậc",2,1745338174.824971
nacxiwnjzDM,Ugx6-OLWEnVLdMZ1mhx4AaABAg,@vuongtran4822,Ai nói quan vũ là thánh... nói trật hết... chỉ có có ( Hưng Đạo Đại Vương) thôi...xem đi có phải ngài được cả thế giới công nhận không..,0,1753200574.826212
nacxiwnjzDM,UgztRbXVWZStv1HaauJ4AaABAg,@chauhuynhnguyendang9525,"Đa số người tàu thờ chứ người việt có thờ đâu,có thờ thì phải thờ tướng hưng đạo vương mới đúng",1,1745338174.82746
nacxiwnjzDM,Ugzj7c5ZPC0ThOagVx14AaABAg,@ok-dy5wx,Quan vũ kẻ ăn hôi vĩ đại mhaast mọi thời đại😂,0,1758557374.829231
nacxiwnjzDM,UgxreoEXgugFVj3w_914AaABAg,@khuongpham4038,"Quan Vũ hình ảnh của ông gắn liền với: chính nghĩa, dũng cảm, trung thành và đánh đâu thắng đó. Người Hoa thờ ông là vì ý nghĩa tinh thần chứ ko phải đơn giản là vì con người ông.",10,1745338174.830497
nacxiwnjzDM,Ugw0sx7c-hrBjs_zaxB4AaABAg,@rollinmusic,Dân Việt sao lại có người đi thờ ông bên Tàu,0,1763827774.832017
nacxiwnjzDM,Ugz39Xkn7S2Iuvz25Sl4AaABAg,@Long1234Vang,Nghe ông này nói cứ chê ông này ông kia nhưng thực chất chỉ có người nói một đàn làm một nẻo còn mọi thứ nói sao cũng đúng vì mọi thứ đã qua nghìn năm,0,1745338174.833254
nacxiwnjzDM,UgwuC3-WHFIq0vMBr6l4AaABAg,@Nhàcốvấngià-PhanLêThanhToàn,"Vũ xếp ngan với Khổng Tử thì China không có võ tướng xứng tầm kinh ban tế thế như Hưng Đạo Vương, Trần Quốc Tuấn của ta rồi? Không hiểu lý gì mà họ không thờ Tôn Vũ là võ thánh?",0,1763827774.834752
nacxiwnjzDM,Ugys9CIB83G8IDOQsgt4AaABAg,@CatTravelsThroughSpace,"Quan Vũ tài thì cũng đúng thật nhưng đấy là ông trong tiểu thuyết được thần thánh hóa lên chứ ông là một kẻ hay nóng nảy, ngạo mạn, tự cao nên mới dẫn đến cái kết thảm hại về sau. Quan Vũ - biểu tượng của trung nghĩa, ""anh em xã hội"" thường theo thờ. Chứ dân mình nên tôn thờ",0,1753200576.686622
nacxiwnjzDM,UgzxeKUODUxl8qg21eZ4AaABAg,@TamTam-tb5ub,"VN có vô số các bậc thánh nhân: 18 vị vua Hùng, An Dương Vương, hay Trần Hưng Đạo, Nguyễn Trãi... vậy mà dân đếch thờ, lại đi thờ quân xâm lược.
Ngày xưa ông cha ta bị đồng hóa nên phải thờ ông Quan Vũ. Còn ngày nay đất nước đã độc lập mà vẫn tiếp tục thờ là tự làm nhục quốc thể.
Quan Công đáng thờ, nhưng hãy để Tàu thờ, không liên quan đến VN.",0,1769098176.688109
nacxiwnjzDM,UgxbirfyHCW1JmjrNkR4AaABAg,@Chípheo-y3r,Trung Quốc Đông á bệnh phu 😂,0,1771776576.690291
nacxiwnjzDM,UgztAOtgN18w48iTPz14AaABAg,@manhung666,Đất nước bị đô hộ 1000 năm lại đi bình phẩm về tướng của đất nước đô hộ 😂,0,1771776576.69219
nacxiwnjzDM,Ugzo4h6RUHvGMeC2WrV4AaABAg,@quangquang1346,"Quan vũ ngoài ngạo mạn thực ra ko phải tướng tài khi lâm trận còn thua xa trương phi, tử long",0,1761149376.693542
nacxiwnjzDM,UgyKB80JpMFj66ugAgN4AaABAg,@HoangPha1989,Người Việt thờ a hùng Việt k thờ. Thờ  nvat Trung Quốc.😂.,0,1745338176.694526
nacxiwnjzDM,UgyntB365b0-EtrJ0Tl4AaABAg,@nhochau2509,Ông  là  ai cũng  là  người  Trung Quốc  tại  sao chùa người  vn lại thơ ông  mà  không thoʻ ông  cha  ta như  nguyên  trải  hay quang trung hay nguyên huệ  lại  thoʻ người Trung Quốc,0,1745338176.696065
nacxiwnjzDM,UgzyBVkiYO-dDXuKEPZ4AaABAg,@DuyNguyễn-z5m4m,"Thằng này chết vì ngạo mạn và tự phụ. Nói chung truyện và phim tàu chỉ có một phần rất nhỏ là sự thật kiểu như mốc thời gian, mình thấy ở vn mình không những tôn sùng thằng tướng tàu này có người còn mua tượng nó thờ phòng khách,có trường hợp con xăm lên cả cơ thể như một sự sùng bái ngớ ngẩn.ai lại đi sùng bái cái thằng tướng tàu ngạo mạn thua trận chết còn bị chặt đầu lìa thân một nơi xác một nẻo,,,,trong khi vn ta không thiếu tướng tài để ta tự hào.",0,1758557376.697458
nacxiwnjzDM,Ugx0VovTzZpUBOhyiht4AaABAg,@huyz7565,thích cái dũng của quan công tuy ông hơi đần tý,1,1745338176.698538
nacxiwnjzDM,Ugzgzjuz2IHFvP9VSc14AaABAg,@thaitrungpham2755,"Mình là người Việt, tại sao phải thờ tướng phương bắc. Giặc phương bắc luôn muốn đồng hoá người Việt. Tại sao phải thờ. Vậy đức Trần Hưng Đạo thì sao?",0,1745338176.699664
nacxiwnjzDM,UgwBUbb5JkhOCssFG0F4AaABAg,@quanquanchua6418,1 thằng bại tướng thì có cái méo j đáng thờ chứ. nó nổi là nhờ thằng Trung nó buff thôi bị cu Tôn Quyền nó chặt đầu tặng cho Tào aka chứ có cái vẹo j,0,1766419776.701211
nacxiwnjzDM,Ugw7FdC_Y5pp2G7epJd4AaABAg,@alibabagamemobile3021,"Nói đâu xa, Cr7 mấy thằng Việt Nam còn kêu là bảy chọ, thì Quan Vũ bị coi thường cũng trung bình mõm mạng VN😂",0,1771776576.702798
nacxiwnjzDM,UgwyPHJE4QNZqkPf6n14AaABAg,@HaiNguyen-yo9yy,"Ông nào thấy 1 đứa bé 30kg nhất 1 tay 1 chiếc ghế đá khoản 60 kg rất nhẹ nhàn , làm các thầy cúng chửa bệnh bỏ chạy …lật đật chắp tay lạy bật thánh khiên  người nhà của đứa bé về  lập bàn thờ Quan Vũ ( quan Thánh) rồi bỏ của chạy lấy người. 😂😅",1,1745338176.703903
nacxiwnjzDM,UgzW5Ib1L1-ZlnL71XB4AaABAg,@OMinVũCềPhạ,Quan Vũ có tài có đức khác tào tháo,0,1745338176.704935
nacxiwnjzDM,UgyaDfHd5JGuS2edoT54AaABAg,@thanhtoantran1863,"Ko hiểu sao tụi china lại thờ 1 kẻ vênh váo tự mãn lại khinh bỉ các tướng khác cùng phe nhưng kém tài hơn nó nên mới nhận cái kết bị vây đánh mà ko tướng nào đến cứu và bị chặt đầu , loại như quan vũ chỉ tổ gây thù chuốc oán phá hoại liên minh dẫn đến diệt vong",0,1763827776.708054
nacxiwnjzDM,UgwMajnUb3nSUDAHOdx4AaABAg,@2025game-x2v,"Lông Vũ thực tế chẳng có gì hay ho tài cán cả, Ngạo Mạng và tự cao. Chẳng quá tên họ Lã tô vẻ nên theo ý nó, kiểu bắt người đời nhìn sự kiện theo ý nó, xong tới thời Nhà Thanh để lấy lòng dân Hán (du mục), Càng Lông mới thần thánh hoá Lông Vũ lên, từ đó lấy được lòng dân du mục Hán tộc",0,1766419776.709959
nacxiwnjzDM,Ugy4d-rcoeHyqTSOOEF4AaABAg,@SangNguyen-uh7eg,"Trung nó thờ ai quyền của nó, buồn cười là mấy ông Việt Nam lại đi thờ 1 tướng bên tàu, trong khi nước mình thiếu gì tướng tài đức vẹn toàn đâu",1,1745338176.71101
nacxiwnjzDM,Ugwr-F_2HyBXbZCBEbJ4AaABAg,@ThuongTran-mz8qo,"Thằng quan vũ,võ thánh...gì gì đó giỏi vậy mà trận nào cũng ăn tên..vv cuối cùng thua nhục nhã mất cả xọ phải gọi võ thánh ko xọ",0,1745338176.712091
nacxiwnjzDM,UgxR5BvPm28czHdUsaF4AaABAg,@DarkAssassin-pn1gq,tao thờ Tào Tháo,0,1745338176.713329
nacxiwnjzDM,UgzDSm3GpgVlu3aRI8t4AaABAg,@Long1234Vang,Khen chê chỉ là câu chuyện thực tế chả ai biết rõ nhưng chúng ta đều biết ông là tướng hay và mạnh,0,1745338176.71467
nacxiwnjzDM,Ugy_uvR6xu1uTo0tcbp4AaABAg,@Capycapo2003,Vấn đề là người ta thờ Quan Công vì sự trung dũng chứ không phải thờ võ lực của ông 😂 cmay cứ nháo nhào lên làm j,0,1750608578.430233
nacxiwnjzDM,UgwU9_U-mhiBmfKpbkt4AaABAg,@Nhậthy-n7i,Quan công là tướng bên TQ chứ có phải tướng VN đâu mà sao lại lập đền thờ để ng VN thờ là sao,0,1771776578.433047
nacxiwnjzDM,UgzV33ED0Df5qk3HGw94AaABAg,@Tungvanfarm,"Mạnh nhất Tam Quốc là Lữ Bố.  Quan Vũ chưa chắc thắng đc Trương Phi, Triệu Vân và Mã Siêu",0,1758557378.436752
nacxiwnjzDM,Ugyh2oWPKvHqMbbXksp4AaABAg,@stevenmusic152,Tin lá cải tao khinh,0,1745338178.437959
nacxiwnjzDM,UgxPlQpW4Hteocd7ZKR4AaABAg,@thanhphong6039,Nhà nào mà dc ông về chỉ dạy thì nhà đó thực sự có phúc ...tôi có duyên với ông vì lần đầu đi miếu gặp ông mà k lạy ông vê xác ông rầy ...lần đó tôi thực sự tin về ông .,0,1745338178.438981
nacxiwnjzDM,UgyTspLGJ4ZMtBLJVop4AaABAg,@Vphim,Ý kiến cá nhân của tôi thì Quan Vũ không thể so với Hưng Đạo Vương được.,0,1771776578.440516
nacxiwnjzDM,UgyQyL3BRofA1L6sLC94AaABAg,@TanphatTran2022,Thất phu quan vũ,1,1745338178.441753
nacxiwnjzDM,UgwvlW_euJ29JPhT_dB4AaABAg,@CàKhịa-h9v,"Triệu Vân xứng đáng được thờ hơn Quan Vũ, chẳng hiểu sao QV đc thần thánh hóa, thờ nhiều như thế, nhưng so với Đức Thánh Trần của Việt Nam thì nói thật QV không bằng móng chân của Hưng Đạo Đại Vương",0,1771776578.44327
nacxiwnjzDM,UgyFXGue_h1OAv1PLhB4AaABAg,@PhuongLe-nb5sh,Thất phu quan vũ mau nạp mạng đi 😂😂😂,2,1745338178.444492
nacxiwnjzDM,Ugz1xVe2j2OHbmh6m_J4AaABAg,@THOTRITHUC,QUAN VŨ liệu có phải vị tướng nổi danh bậc nhất thời Tam quốc?,0,1755878978.445962
nacxiwnjzDM,Ugxn0Z6IveeiqpgLZ0R4AaABAg,@BìnhThái-y6o,❤🎉 hãy làm video ba lần chống giặc Nguyên Mông,0,1745338178.44718
O-KF-3uMySM,Ugz_Q-eK_0KXVr2oJjx4AaABAg,@kenhkynangsong,"Cảm ơn các bạn đã theo dõi! Nếu chương trình mang đến những phút giây thú vị, đừng ngần ngại tặng chúng tôi một like và chia sẻ cảm xúc của bạn ở phần bình luận nhé. Mọi ý kiến đóng góp của các bạn đều vô cùng quý giá để chương trình ngày càng hoàn thiện hơn. Xin chân thành cảm ơn! ❤
Mời các bạn xem thêm tại: https://www.youtube.com/playlist?list=PL4uYbLKp2HGj-dKAAsFEeI8v9SrFsZSeR",3,1745338180.736853
O-KF-3uMySM,UgyfUguLX9DdZz3GxLF4AaABAg,@Thanhlong-z1r,"Bac luu noi rat hay 
.kien thuc cua bac that rong lon 😊❤",0,1775059780.738223
O-KF-3uMySM,UgyuS9SX9GcOTN5W9f54AaABAg,@LeHoang-bc9ir,Cái hay của La Quán Trung là hư cấu Một bộ truyện mà người đời nay tưởng thật.,0,1775059780.739533
O-KF-3uMySM,UgwU3QEYw-Hc-uVcYFJ4AaABAg,@trinhnguyenvan8678,Kênh rất ok,0,1775664580.743265
O-KF-3uMySM,UgxpgsT-ZHk8XVcPazZ4AaABAg,@DoQuangThe,❤❤,0,1775664580.746578
O-KF-3uMySM,UgyTgJypTTr3J13GYHl4AaABAg,@taorua,làm vietsub cho ông Nguyễn Lưu gấp 🙄,4,1747930180.749748
O-KF-3uMySM,UgyNqz9SkOGu6IVZ4Hl4AaABAg,@lethua7755,"Cái tài của La Quán Trung  tinh tế nhất ở đoạn Quan Vũ Khi vừa xuất hiện trước mặc Hoa Hùng, lập tức ngựa của Hoa Hùng biểu hiện nỗi sợ, nhìn cảnh đó ta xem phim toát lên 1 điều là Quan vũ đã chiến thắng về mặc tinh thần và chiếm ưu thế hơn về mặc hình tượng của quan vũ râu dài,mặc đỏ,mắc phượng, mài tầm!. Những ưu thế đó thể hiện sự tinh tế của La Quán Trung.",1,1755878980.752493
O-KF-3uMySM,Ugwtq5FGHF20LF-8jEV4AaABAg,@AnhDuy_92,Nghe bác nguyễn lưu nói mệt quá,2,1747930180.755446
O-KF-3uMySM,UgzVZ4_nMq-huJyTi814AaABAg,@MrDung-i6m,"Bác Lưu giữ hồn cốt của Tam quốc, 7 phần gió 3 phần lời 😂",0,1761149380.756735
O-KF-3uMySM,UgzDd4Aiqo0NlnPTYu94AaABAg,@diepluong9293,Các bác cứ bình đi. Có nhiều cái hay,1,1747930180.758304
O-KF-3uMySM,UgympMeKLUVwKqXOBvV4AaABAg,@tamtico1,"Quan Vân Trường, hình ảnh thêu dệt nhiều quá",0,1763827780.759767
O-KF-3uMySM,UgwW8bWbPXhhkq8N_sZ4AaABAg,@dungao3941,"Lubu dùng kích, là vũ khí tung hoành vạn quân, phòng thủ cực mạnh.
Qv dùng Đao, là vũ khí chuyên trảm tướng, phòng thủ không mạnh.",0,1761149380.760905
O-KF-3uMySM,Ugx2yWukETDUI5oiq-p4AaABAg,@tuandaomanh4391,1,0,1761149380.762573
O-KF-3uMySM,UgzC-8Cz5HcetBqtfjl4AaABAg,@HieuNguyen_1811,😁😄😃,0,1755878980.764099
O-KF-3uMySM,UgyfKWyOD48YKyZ8BSh4AaABAg,@congcanpham420,Hay,1,1747930180.765279
O-KF-3uMySM,UgyqDUODMbZlnqmVysd4AaABAg,@TienVo-zb2cm,Giong thi khan mà bác nói nhạm quá coi chừng đứt hơi,0,1769098180.766856
O-KF-3uMySM,UgwHx3CZtY9t4gsDN4d4AaABAg,@giaidieudanca,Hay quá! Chương trình ý nghĩa sâu xa,1,1747930180.768399
O-KF-3uMySM,UgyN5NfB_7OziKQeWBZ4AaABAg,@quangvinhnguyen774,❤ Chân thành cảm ơn bạn thật nhiều nhé!,1,1747930180.769742
O-KF-3uMySM,Ugyf-Jn3xN-GFT3AkR54AaABAg,@kimson-39,"Ông nguyên lưu nói về vân trường "" tôi có cảm giác đây là vị tướng mà quá tinh tướng ""😂😅😂",1,1747930180.771306
O-KF-3uMySM,UgyA-P1SB00488F7RrF4AaABAg,@LongNguyễnVăn-h1p,Chuyên gia Yên Ba và Nguyễn Lưu bình hay quá ! CM dẫn chân thực lưu loát,1,1747930180.77261
O-KF-3uMySM,Ugw9O5xrpw3BD8n4A0F4AaABAg,@Diệu-s8j,"Riêng em thì mong chờ các anh bình phẩm tới các nhân sĩ trí thức, quân sư tài ba như Khổng Minh, Bàng Thống, Chu Du, Pháp Chính, Lổ Túc, Tư Mã Ý,… và rất nhiều nữa. Em mê vì tài trí thông minh, và các kế trí của họ. Chúc các anh nhiều sức khoẻ và có nhiều lời bình hay về tác phẩm đỉnh cao “Tam quốc diễn nghĩa” của nhà văn đại tài La Quán Trung.",2,1747930182.365002
O-KF-3uMySM,UgxE9QaxPg6K3QBEofZ4AaABAg,@rhhd3066,Bác nói khó nghe quá,0,1755878982.367119
O-KF-3uMySM,Ugw9xW5-uQ9MW8TwOWd4AaABAg,@programmertraining2503,Hay quá❤,1,1747930182.369988
O-KF-3uMySM,Ugzbgumy56hIdfoQ5RR4AaABAg,@hoangkhailuu4539,Nói chuyện cà mà cập mập mà cũng bình Tam quốc chí!,0,1750608582.372131
O-KF-3uMySM,Ugz9b1AzvAR2XDDzv-J4AaABAg,@ngocminhpham6648,bác Nguyễn Lưu bình luận hay nhưng giọng bác hơi khó nghe nên rõ hết. Chương trình có cách nào chỉnh sửa đễ cho tiếng bác dễ nghe hơn một xíu.,4,1747930182.374551
O-KF-3uMySM,Ugxt0rBHN4MD2GIWBeZ4AaABAg,@lethua7755,"Khách mời Nguyễn lưu, giọng nói không rõ!.",4,1747930182.376207
O-KF-3uMySM,Ugxl7J8moLwyPyq7w-54AaABAg,@TâmNguyễn-e9i4i,"Bác này giong nói khó  nghe quá .câu từ ríu vào nhau ,ko rõ ràng .",1,1747930182.378704
O-KF-3uMySM,Ugw_9uyTe-V1JD8IMs94AaABAg,@kimson-39,"Qua 5 ải chém 6 chú, nên lúc nào nghĩ về quan vân trường tôi đều phanh 56,65,còn ae thì sao xin chia sẻ!",1,1747930182.380708
O-KF-3uMySM,UgzVzcsxDVJWKjcfyLJ4AaABAg,@ucTran-fr9ti,3 thực 7 hư. Nhưng dưới ngòi bút của LQ Trung thì mọi tình tiết trong TQDN vô cùng hấp dẫn,0,1750608582.382273
O-KF-3uMySM,UgwVsbudnF4FcX0D2Z54AaABAg,@NguyênThiêm-q5g,ô Lưu nói ko nghe rõ đâu nên ko nên để ông bình,0,1753200582.384456
O-KF-3uMySM,UgyfTe7opGaYELw-cUR4AaABAg,@blanle3618,"Ông lưu nói nhanh, nói bé, nuốt chữ không nghe thấy gì!",0,1761149382.386166
O-KF-3uMySM,Ugz4p3gkvFFFzRmAA6h4AaABAg,@dangthaison860,Mong một ngày gần đây nhất được nghe các bác bàn về nhân vật Lỗ Túc ( Lỗ Tử Kính) phe Đông Ngô,2,1747930182.387787
O-KF-3uMySM,UgxLTVO254zRCGoB1ld4AaABAg,@quangviettran6547,Quan Vân trường mãi đỉnh,0,1750608582.389449
O-KF-3uMySM,Ugx-Hdj2x-NWpTJbAc94AaABAg,@alongso3979,Xem Tam quốc mê Quan vũ,1,1745338182.390995
O-KF-3uMySM,Ugx1cJqDBMQ7HDomow54AaABAg,@vuquanghuy8564,Nghe giọng bác Nguyễn Lưu mệt người quá. Nói ko rõ chữ thì có bình hay mấy cũng ko nghe được.,0,1761149382.393276
O-KF-3uMySM,UgwX15sSw1pGuhKsHJp4AaABAg,@tranthibichHa-bq5bm,"Bác Nguyễn Lưu nói hay, chậm tí hơi khó nghe ạ",1,1747930182.395568
O-KF-3uMySM,Ugw0N02eypji_Ej5xCl4AaABAg,@danle126,Rất hay nhưng ô Lưu nó ko rõ lắm,1,1747930182.397481
O-KF-3uMySM,Ugw01pH0F5fi5kHpozZ4AaABAg,@K-Ensai1529,hay quá,1,1747930182.400067
O-KF-3uMySM,UgxKVWfuvddR9eM9p354AaABAg,@NguyenNguyen-kc4xh,Phương thiên hoạ kích ko phải như anh Yên ba nói là kích gây hoa hướng một bên (phương thiên). Nói vậy ẩu quá. Phương là vuông. Phương thiên hoạ kích là kích vẽ lên trời vuông. Tức là kích có 2 cạnh như vẽ của hoạ sỹ trc đến nay,0,1750608582.401601
O-KF-3uMySM,UgzMsG5FsmfSGO-qOAZ4AaABAg,@Buihoa-xh5,Bac Lưu nói giọng khó nghe quá. Làm xấu trường trình ra. Xin mời Bác ơi nhà thôi. Tôi nghe 5 phút là không thể nào thêm được phải    Xuống thôi.,0,1755878982.403002
O-KF-3uMySM,Ugz2oYOKX7ybN8wb_Jl4AaABAg,@sanphonghan,Phương thiên họa kích là kích có ngạnh 1 bên chứ ko phải 2 bên. Ông Nguyễn Lưu nói sai rồi,1,1747930185.658252
O-KF-3uMySM,UgyD2EiOdRsgTHZrScp4AaABAg,@namthaitrinh2015,Tài năng trung nghĩa một lòng một dạ với lời thề kết nghĩa. Lên ngựa thường vàng xuống ngựa thưởng bạc vì Tháo muốn giữ Vân Trường ở lại. Tuy nhiễn ko giữ được. Qua 5 cửa ải chém 6 tướng để về với Lưu Bị. Trung nghĩa như vậy mới trở thành Thánh . Tuy nhiên sự thất bại của Vân Trường cũng chính là Trung nghĩa. Tha Tào Tháo ở Hoa Dung lộ lại là sai lầm lớn nhất Của Ngài.,0,1753200585.659884
O-KF-3uMySM,UgxI7W1n0fjDRblfgUd4AaABAg,@HungTran-tu1cj,Quan Vũ có lấy vợ sinh con đâu mà có ông cháu Quan Thắng nhỉ ? Cháu họ hay là cháu rơi ?,0,1747930185.661564
O-KF-3uMySM,UgxLBt2nuZeZmwbnChR4AaABAg,@DongQuach-ws1sl,Nguyễn Lữ múa côn trên đầu mưa nhưng dưới chân không ướt,0,1747930185.663525
O-KF-3uMySM,UgyDXN5bqg0WD0t02354AaABAg,@xuanchien116,Ido anh đức hùng,2,1747930185.666068
O-KF-3uMySM,Ugxdo2tfBijPiJxZMtR4AaABAg,@phamvinhquyen4524,Giọng ông ngồi bên trái màn hình khó nghe quá 😂,2,1747930185.668692
O-KF-3uMySM,Ugyt-CVfUcNqEw2p3RF4AaABAg,@annguyen-jc1pj,Chương trình góp ý cho chú kia nói ko rõ thì nói chậm rãi thôi. Chú nói câu đc câu mất làm mất hay,3,1747930185.670207
O-KF-3uMySM,UgwgACQyq_0JYtEnHn54AaABAg,@KiếnTrúcACOfficial,Vụ Lã Bố bắn kích cửa Nha môn các chuyên gia chưa kể đến để khẳng định Lã Bố số 1 chiến thần Tam quốc. Vì tư liệu về Lã bố không nhiều,0,1747930185.67186
O-KF-3uMySM,UgyiB5ZnOP5G6AXcEq94AaABAg,@tuongnguyenduy717,Góp ý về người Hoa Chợ Lớn trên những chiếc xe bán hủ tiếu mì của họ luôn có những hình ảnh họa về các nhân vật trong Tam quốc chứ không có và không phải những xe hàng xén như anh Yên Ba nói. Đây là hình ảnh đặc trưng và để nhận biết đó là những xe bán hàng của người Hoa. Rất ngon,1,1747930185.673529
O-KF-3uMySM,Ugy1ZasdJILCe5Mtq994AaABAg,@suppercoc,"Bác Lưu nói lan man, không đúng trọng tâm, giọng khó nghe, bác không hợp với trương trình lắm. Anh nên xem xét mời cả giới trẻ, để tạo cách nhìn đa chiều của thế hệ, tại vì cách nhìn 2 thế hệ có rất nhiều khác biệt, nó sẽ gây kịch tính về chủ đề này",9,1747930185.675153
O-KF-3uMySM,UgzLrB5oUvLDLhYIcXN4AaABAg,@quangvuhong-ec1fh,Ông Ng Lưu nói ngoại ngữ gì mà khó nghe quá,0,1747930185.676864
O-KF-3uMySM,UgxJxouOepMC5xqz7wh4AaABAg,@nightwish6523,"Bác nói chậm thôi, bác nói hơi đớt mà nói nhanh quá nghe không kịp ạ!",3,1747930185.678513
O-KF-3uMySM,UgxRsxg6xV1r_yZluQN4AaABAg,@HaoHoangkim,"Bác Nguyễn Lưu nói chuyện như được uống rượu ngon, càng uống càng say, càng nghe càng cuốn",3,1747930185.680135
